timestamp,actual_mean,actual_std,pred_mean,mae,max_error,bias,hour,dayofweek,date
2016-09-12 00:00:00,512.4747193031359,1243.665257164873,525.7515006946825,39.16357731072239,1811.7938609626053,-13.27678139154658,0,0,2016-09-12
2016-09-12 01:00:00,495.0199117852162,1217.2757267456723,514.4146780201797,44.84440293864919,3491.070922678078,-19.39476623496352,1,0,2016-09-12
2016-09-12 02:00:00,489.19304306620205,1203.1904453501795,503.11005178819363,37.679097524619074,1783.7268917189076,-13.917008721991508,2,0,2016-09-12
2016-09-12 03:00:00,489.310728641115,1193.615994874691,497.070550651942,40.69298115655905,1667.033695574336,-7.759822010827032,3,0,2016-09-12
2016-09-12 04:00:00,495.9189406685237,1215.2519930723179,497.89408287996656,44.69511832457498,3558.9564743306973,-1.975142211442845,4,0,2016-09-12
2016-09-12 05:00:00,504.67702608089263,1207.4900386765037,513.9331697439944,48.843605343358405,4458.131796001778,-9.256143663101867,5,0,2016-09-12
2016-09-12 06:00:00,544.7262288904396,1277.6770492840374,547.2710819841283,59.067574641369234,3600.194685708444,-2.5448530936885967,6,0,2016-09-12
2016-09-12 07:00:00,569.0467269042628,1273.5505784314396,574.4092794072925,66.99817014297784,8441.119949834694,-5.362552503029815,7,0,2016-09-12
2016-09-12 08:00:00,614.1894652204339,1387.5211244934724,595.360254756861,70.61424959818497,5700.949020192035,18.82921046357296,8,0,2016-09-12
2016-09-12 09:00:00,646.4595914265636,1438.3826998719621,632.8251814763258,59.467576290390575,1868.0219610119034,13.634409950237734,9,0,2016-09-12
2016-09-12 10:00:00,675.4074137517631,1486.1177473672624,654.826395020586,67.07846554948343,3228.4444307405774,20.581018731177075,10,0,2016-09-12
2016-09-12 11:00:00,695.8764197303052,1503.2449958240447,685.0060897598936,63.286065775891885,5786.386852497517,10.870329970411564,11,0,2016-09-12
2016-09-12 12:00:00,716.2518740241305,1545.2062277148711,697.008795145517,51.22220183488012,3005.676321793676,19.243078878613577,12,0,2016-09-12
2016-09-12 13:00:00,719.0161587985866,1553.6352191364754,713.6457403334438,41.27064133046035,1736.9389487201424,5.370418465142776,13,0,2016-09-12
2016-09-12 14:00:00,722.4983789139633,1565.7299879149284,714.531803985727,39.013950551164776,1304.3590189110414,7.966574928236272,14,0,2016-09-12
2016-09-12 15:00:00,721.3914849507736,1568.690715613778,715.4046602193171,43.126235647376106,5849.990022763528,5.986824731456468,15,0,2016-09-12
2016-09-12 16:00:00,710.6883292837078,1539.1258225674242,705.8686956950879,44.48204732320054,2338.7129695215754,4.819633588619922,16,0,2016-09-12
2016-09-12 17:00:00,682.569395178197,1494.598175376435,686.3892928947474,47.360479433152676,5681.9191124939425,-3.819897716550388,17,0,2016-09-12
2016-09-12 18:00:00,665.0008544755245,1471.7751127759775,666.798420529917,44.07423662734613,2380.9708010082313,-1.7975660543926124,18,0,2016-09-12
2016-09-12 19:00:00,635.9791175401817,1415.1479802562478,644.4960456467973,41.78179850093825,2102.895582757279,-8.516928106615639,19,0,2016-09-12
2016-09-12 20:00:00,622.8142183659218,1399.6274594070508,627.311961092011,39.07138428366211,2419.821467228754,-4.497742726089173,20,0,2016-09-12
2016-09-12 21:00:00,600.0222256284916,1364.247641911166,610.7940517232973,39.17322257122254,1851.4426868915843,-10.77182609480576,21,0,2016-09-12
2016-09-12 22:00:00,583.503776183844,1346.325348286756,584.8893843282162,42.779646618307446,2345.679256725887,-1.3856081443722088,22,0,2016-09-12
2016-09-12 23:00:00,544.0813253305498,1298.3526692912246,561.1618525354314,40.2345653322472,1596.9091644118475,-17.080527204881687,23,0,2016-09-12
2016-09-13 00:00:00,530.6343982602644,1281.181425307553,534.971652024218,40.48197101075201,1858.785293449294,-4.3372537639535,0,1,2016-09-13
2016-09-13 01:00:00,514.5194440194715,1263.471565665898,521.14397673725,35.98315843333471,1795.6374512580323,-6.62453271777852,1,1,2016-09-13
2016-09-13 02:00:00,506.36618413361174,1260.1440618024508,511.5169913293832,33.97066617868447,1301.4210576881887,-5.1508071957715185,2,1,2016-09-13
2016-09-13 03:00:00,501.6401496172582,1248.612863601319,506.0307008738179,34.77701446906819,1182.1251023395525,-4.390551256559738,3,1,2016-09-13
2016-09-13 04:00:00,500.64998602225313,1259.9378181556506,505.23900574404064,39.33621670676383,1730.7149432601027,-4.589019721787533,4,1,2016-09-13
2016-09-13 05:00:00,516.0166033379694,1291.6372395916694,521.6564953406622,44.6268471222672,3214.951005805723,-5.639892002692795,5,1,2016-09-13
2016-09-13 06:00:00,551.3867652748783,1321.8805196112535,561.2730617000867,49.67433926618881,2793.113948199214,-9.886296425208494,6,1,2016-09-13
2016-09-13 07:00:00,579.182256545961,1346.3115330887533,587.8574978744238,52.96306365857655,2828.8081828052627,-8.675241328462816,7,1,2016-09-13
2016-09-13 08:00:00,623.64585639413,1421.8972119704822,614.1491872312938,54.786957230817734,2678.203979285653,9.496669162836204,8,1,2016-09-13
